"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
40,0.588047531674388,0.587396368491164,0.587307809785857,0.587300771003999,0.587300671486532,0.587302706742486,0.627833801429639,0.627839080547201,0.627839080547201,0.627839080547201,0.627839080547201,0.627839080547201,0,0,0,0,0,0,0,0,0,0,0,0,2.63762982350031e-06,0.138299855268716,0.0244058646900928,0.0175745002159917,0.0174335895995116,0.0189215975325764,0,0,0,0,0,0,0.0274041071623384,0.0282117442644791,0.0283319191647439,0.0283448219885566,0.028345161432382,0.0283422508349798,0.0835933052142813,0.0835923412408745,0.0835923412408745,0.0835923412408745,0.0835923412408745,0.0835923412408745,0.0274067447921619,0.166511599533195,0.0527377838548367,0.0459193222045483,0.0457787510318936,0.0472638483675562,0.0835933052142813,0.0835923412408745,0.0835923412408745,0.0835923412408745,0.0835923412408745,0.0835923412408745,0,0,0,0,0,0,0,0,0,0,0,0,-2.63762982350031e-06,-0.138299855268716,-0.0244058646900928,-0.0175745002159917,-0.0174335895995116,-0.0189215975325764,0,0,0,0,0,0,0.0259779889731482,0.0274061768689707,0.0276204075666418,0.0276426711180904,0.0276432290613604,0.0276380599218597,0.0827093584012607,0.0827039692472389,0.0827039692472389,0.0827039692472389,0.0827039692472389,0.0827039692472389,0.71452632733671,0.717987543198235,0.71845827127897,0.71849568546951,0.718496214448184,0.718485396176556,0.652008793126961,0.651977565186564,0.651977565186564,0.651977565186564,0.651977565186564,0.651977565186564,0,0,0,0,0,0,0,0,0,0,0,0
41,0.589806319869216,0.589120737280291,0.589026977988574,0.589019392220773,0.589019280418403,0.589021439690378,0.628630617833905,0.628636155926032,0.628636155926032,0.628636155926032,0.628636155926032,0.628636155926032,0,0,0,0,0,0,0,0,0,0,0,0,1.87414130606934e-06,0.137320279418012,0.0240644898246039,0.0170162876734663,0.0168960986368599,0.0183658942895497,0,0,0,0,0,0,0.0283990463700779,0.0291913201151829,0.0293111008140562,0.0293242928701789,0.0293245707761341,0.02932174076337,0.0847695416487972,0.0847687436271892,0.0847687436271892,0.0847687436271892,0.0847687436271892,0.0847687436271892,0.028400920511384,0.166511599533195,0.0533755906386601,0.0463405805436452,0.046220669412994,0.0476876350529197,0.0847695416487972,0.0847687436271892,0.0847687436271892,0.0847687436271892,0.0847687436271892,0.0847687436271892,0,0,0,0,0,0,0,0,0,0,0,0,-1.87414130606934e-06,-0.137320279418012,-0.0240644898246039,-0.0170162876734663,-0.0168960986368599,-0.0183658942895497,0,0,0,0,0,0,0.0269078052931465,0.0283554071609415,0.028575447292248,0.0285988171161396,0.0285992931730634,0.0285940969440187,0.0838733014215826,0.0838678694961839,0.0838678694961839,0.0838678694961839,0.0838678694961839,0.0838678694961839,0.70517760223396,0.708821772224376,0.709320143686425,0.709360465345439,0.709361059623718,0.709349582152936,0.647295328255867,0.647262568384767,0.647262568384767,0.647262568384767,0.647262568384767,0.647262568384767,0,0,0,0,0,0,0,0,0,0,0,0
42,0.591543019854643,0.590822561762811,0.59072346266635,0.590715304519836,0.590715180396014,0.590717466323899,0.629373794747459,0.629379593782758,0.629379593782758,0.629379593782758,0.629379593782758,0.629379593782758,0,0,0,0,0,0,0,0,0,0,0,0,1.33659402884352e-06,0.136353537832745,0.0237492141274275,0.0165059927163839,0.0163720178234383,0.0178590585974714,0,0,0,0,0,0,0.0293820888121548,0.0301580617004503,0.0302773037307395,0.0302907034495485,0.0302910174843205,0.0302881734559902,0.0858666120365233,0.0858659824730443,0.0858659824730443,0.0858659824730443,0.0858659824730443,0.0858659824730443,0.0293834254061836,0.166511599533195,0.054026517858167,0.0467966961659324,0.0466630353077588,0.0481472320534616,0.0858666120365233,0.0858659824730443,0.0858659824730443,0.0858659824730443,0.0858659824730443,0.0858659824730443,0,0,0,0,0,0,0,0,0,0,0,0,-1.33659402884352e-06,-0.136353537832745,-0.0237492141274275,-0.0165059927163839,-0.0163720178234383,-0.0178590585974714,0,0,0,0,0,0,0.0278255926668139,0.0292919648467991,0.0295178325385168,0.0295422259594878,0.0295427738409167,0.0295373971015117,0.0849589192336588,0.0849534475098801,0.0849534475098801,0.0849534475098801,0.0849534475098801,0.0849534475098801,0.695946285582274,0.69977583405684,0.70030258890627,0.700345953007376,0.700346612779538,0.700334462077448,0.642899160887461,0.642864857440621,0.642864857440621,0.642864857440621,0.642864857440621,0.642864857440621,0,0,0,0,0,0,0,0,0,0,0,0
43,0.593257916846033,0.592502142969762,0.592397564407034,0.592388808467872,0.592388672304196,0.592391087193954,0.630066941732282,0.63007300354235,0.63007300354235,0.63007300354235,0.63007300354235,0.63007300354235,0,0,0,0,0,0,0,0,0,0,0,0,9.5712305567971e-07,0.135399458727812,0.0234593306449869,0.0160081061662195,0.0158936969831157,0.0173634748184758,0,0,0,0,0,0,0.0303533953011324,0.031112140805383,0.0312307013832258,0.0312443246272646,0.0312445788805723,0.0312418201918552,0.086889843822044,0.08688938492348,0.08688938492348,0.08688938492348,0.08688938492348,0.08688938492348,0.0303543524241881,0.166511599533195,0.0546900320282127,0.0472524307934841,0.047138275863688,0.0486052950103311,0.086889843822044,0.08688938492348,0.08688938492348,0.08688938492348,0.08688938492348,0.08688938492348,0,0,0,0,0,0,0,0,0,0,0,0,-9.5712305567971e-07,-0.135399458727812,-0.0234593306449869,-0.0160081061662195,-0.0158936969831157,-0.0173634748184758,0,0,0,0,0,0,0.0287315481137186,0.0302160148403033,0.0304477289548882,0.0304732172771636,0.0304736829401887,0.030468280704006,0.0859714825687441,0.0859659738194912,0.0859659738194912,0.0859659738194912,0.0859659738194912,0.0859659738194912,0.686830861337794,0.690848128584567,0.69140400918319,0.691450550812522,0.691451274581751,0.691438438391145,0.63879893912248,0.638763081265317,0.638763081265317,0.638763081265317,0.638763081265317,0.638763081265317,0,0,0,0,0,0,0,0,0,0,0,0
44,0.594951291374224,0.594159778015499,0.594049580887195,0.594040201015039,0.594040052771265,0.594042599236853,0.630713425452421,0.63071975174107,0.63071975174107,0.63071975174107,0.63071975174107,0.63071975174107,0,0,0,0,0,0,0,0,0,0,0,0,6.88438755650659e-07,0.13445787257021,0.0232161943523911,0.0155544334365891,0.01542674402181,0.0169132265777974,0,0,0,0,0,0,0.0313131235533938,0.0320537269629854,0.0321714176466932,0.0321852327586497,0.0321855220920452,0.0321827568109198,0.0878442059420437,0.0878439196444431,0.0878439196444431,0.0878439196444431,0.0878439196444431,0.0878439196444431,0.0313138119921494,0.166511599533195,0.0553876119990843,0.0477396661952387,0.0476122661138552,0.0490959833887172,0.0878442059420437,0.0878439196444431,0.0878439196444431,0.0878439196444431,0.0878439196444431,0.0878439196444431,0,0,0,0,0,0,0,0,0,0,0,0,-6.88438755650659e-07,-0.13445787257021,-0.0232161943523911,-0.0155544334365891,-0.01542674402181,-0.0169132265777974,0,0,0,0,0,0,0.029625866430383,0.0311277198511386,0.0313652211903806,0.0313918002764335,0.0313923383251521,0.0313867562369102,0.0869159074752473,0.0869103642868006,0.0869103642868006,0.0869103642868006,0.0869103642868006,0.0869103642868006,0.677829838356961,0.682037076515392,0.6826228222366,0.682672680341481,0.68267346832169,0.682659932748256,0.634974747893114,0.634937325546949,0.634937325546949,0.634937325546949,0.634937325546949,0.634937325546949,0,0,0,0,0,0,0,0,0,0,0,0
45,0.596623419338956,0.59579578297574,0.595679805733252,0.595669774905109,0.59566961385887,0.595672295181079,0.631316386019301,0.631322978371156,0.631322978371156,0.631322978371156,0.631322978371156,0.631322978371156,0,0,0,0,0,0,0,0,0,0,0,0,4.97560761135692e-07,0.133529654074256,0.0229968636342268,0.0151112376320283,0.0149865120804315,0.0164724164157371,0,0,0,0,0,0,0.0322614282073109,0.0329819454589387,0.0330996710223614,0.0331136913469221,0.0331139680520595,0.0331112472077465,0.0887343329509307,0.0887342209458872,0.0887342209458872,0.0887342209458872,0.0887342209458872,0.0887342209458872,0.032261925768072,0.166511599533195,0.0560965346565882,0.0482249289789504,0.048100480132491,0.0495836636234836,0.0887343329509307,0.0887342209458872,0.0887342209458872,0.0887342209458872,0.0887342209458872,0.0887342209458872,0,0,0,0,0,0,0,0,0,0,0,0,-4.97560761135692e-07,-0.133529654074256,-0.0229968636342268,-0.0151112376320283,-0.0149865120804315,-0.0164724164157371,0,0,0,0,0,0,0.0305087401713796,0.032025482283578,0.0322705498741848,0.0322982911956842,0.0322988238851709,0.0322931406576138,0.0877967791863719,0.0877912039709439,0.0877912039709439,0.0877912039709439,0.0877912039709439,0.0877912039709439,0.668941750112527,0.673340997769237,0.673957467314225,0.674010785533632,0.674011641564517,0.673997389169424,0.631408012274434,0.631369016065619,0.631369016065619,0.631369016065619,0.631369016065619,0.631369016065619,0,0,0,0,0,0,0,0,0,0,0,0
46,0.598274575237296,0.597410465372292,0.597288527871545,0.597277819368891,0.597277643637337,0.597280464244192,0.631878752237108,0.631885612125631,0.631885612125631,0.631885612125631,0.631885612125631,0.631885612125631,0,0,0,0,0,0,0,0,0,0,0,0,3.60624694170215e-07,0.132613498474236,0.0228008465333575,0.0147089391480844,0.0145565501360165,0.0160737811843053,0,0,0,0,0,0,0.0331983132085243,0.0338981010589591,0.0340156280975501,0.0340297749066518,0.0340301287855778,0.0340273653764706,0.0895645475229378,0.0895646112815611,0.0895646112815611,0.0895646112815611,0.0895646112815611,0.0895646112815611,0.0331986738332185,0.166511599533195,0.0568164746309075,0.0487387140547362,0.0485866789215942,0.0501011465607758,0.0895645475229378,0.0895646112815611,0.0895646112815611,0.0895646112815611,0.0895646112815611,0.0895646112815611,0,0,0,0,0,0,0,0,0,0,0,0,-3.60624694170215e-07,-0.132613498474236,-0.0228008465333575,-0.0147089391480844,-0.0145565501360165,-0.0160737811843053,0,0,0,0,0,0,0.031380115105618,0.0329113072923426,0.0331638742504292,0.0331926941287697,0.0331933763568758,0.0331874372969608,0.0886183743816335,0.0886127693890829,0.0886127693890829,0.0886127693890829,0.0886127693890829,0.0886127693890829,0.660165137533049,0.664758257733795,0.665406408646764,0.665463329001283,0.665464263091013,0.665449270337373,0.628081407302282,0.628040828514749,0.628040828514749,0.628040828514749,0.628040828514749,0.628040828514749,0,0,0,0,0,0,0,0,0,0,0,0
47,0.599905031829571,0.59900410874313,0.598876032445753,0.598864619529412,0.598864425550238,0.598867391534481,0.632403255822269,0.632410384617238,0.632410384617238,0.632410384617238,0.632410384617238,0.632410384617238,0,0,0,0,0,0,0,0,0,0,0,0,2.62182276820737e-07,0.131709245677311,0.0226277030643929,0.0143154065997478,0.0141366970310298,0.0156829781125299,0,0,0,0,0,0,0.0341239311008213,0.0348023538558839,0.0349194532417877,0.0349337397725838,0.0349341662929119,0.0349313680551424,0.0903388814399543,0.0903391222347209,0.0903391222347209,0.0903391222347209,0.0903391222347209,0.0903391222347209,0.0341241932830982,0.166511599533195,0.0575471563061806,0.0492491463723316,0.0490708633239417,0.0506143461676723,0.0903388814399543,0.0903391222347209,0.0903391222347209,0.0903391222347209,0.0903391222347209,0.0903391222347209,0,0,0,0,0,0,0,0,0,0,0,0,-2.62182276820737e-07,-0.131709245677311,-0.0226277030643929,-0.0143154065997478,-0.0141366970310298,-0.0156829781125299,0,0,0,0,0,0,0.0322401707176473,0.0337853524698303,0.0340453514831365,0.0340753220221967,0.0340761526176112,0.0340699598592973,0.0893846819503356,0.0893790492790934,0.0893790492790934,0.0893790492790934,0.0893790492790934,0.0893790492790934,0.651498550778615,0.656287349281262,0.656968130571397,0.657028795191397,0.657029826275171,0.657014060777414,0.624978773859772,0.624936604390769,0.624936604390769,0.624936604390769,0.624936604390769,0.624936604390769,0,0,0,0,0,0,0,0,0,0,0,0
48,0.601515057609281,0.600576992883253,0.600442600866317,0.600430457097737,0.600430241335218,0.600433356717816,0.63289244466606,0.63289984364055,0.63289984364055,0.63289984364055,0.63289984364055,0.63289984364055,0,0,0,0,0,0,0,0,0,0,0,0,1.91248209357448e-07,0.130816737700519,0.0224770443523384,0.0139598145740539,0.0137557440423153,0.0152999061172122,0,0,0,0,0,0,0.0350384317722007,0.0356948618326765,0.0358113086367703,0.0358256586396739,0.0358261534138607,0.035823414979928,0.091061095166994,0.0910615140916508,0.0910615140916508,0.0910615140916508,0.0910615140916508,0.0910615140916508,0.0350386230204101,0.166511599533195,0.0582883529891087,0.0497854732137278,0.0495818974561761,0.0511233210971403,0.091061095166994,0.0910615140916508,0.0910615140916508,0.0910615140916508,0.0910615140916508,0.0910615140916508,0,0,0,0,0,0,0,0,0,0,0,0,-1.91248209357448e-07,-0.130816737700519,-0.0224770443523384,-0.0139598145740539,-0.0137557440423153,-0.0152999061172122,0,0,0,0,0,0,0.0330890844077295,0.0346477733155647,0.0349151366826417,0.0349461739700758,0.0349471518727011,0.0349408631887421,0.0900994223578118,0.0900937639650696,0.0900937639650696,0.0900937639650696,0.0900937639650696,0.0900937639650696,0.642940562689365,0.647926785179385,0.648641137269095,0.648705686686984,0.648706833558725,0.648690273943653,0.622085040224028,0.622041272542847,0.622041272542847,0.622041272542847,0.622041272542847,0.622041272542847,0,0,0,0,0,0,0,0,0,0,0,0
49,0.603104916852924,0.602129392574851,0.601988512946118,0.601975609773239,0.601975368718381,0.60197863782029,0.633348695204735,0.633356365541627,0.633356365541627,0.633356365541627,0.633356365541627,0.633356365541627,0,0,0,0,0,0,0,0,0,0,0,0,1.40004790833334e-07,0.129935762390264,0.0223913055003795,0.0136114802323387,0.0133832392617692,0.0149554618343369,0,0,0,0,0,0,0.0359419624777172,0.0365758371429311,0.0366912658754368,0.0367057808952653,0.0367063395511967,0.0367035774658686,0.0917346961103361,0.0917352940980277,0.0917352940980277,0.0917352940980277,0.0917352940980277,0.0917352940980277,0.035942102482508,0.166511599533195,0.0590825713758163,0.0503172611276041,0.0500895788129659,0.0516590393002055,0.0917346961103361,0.0917352940980277,0.0917352940980277,0.0917352940980277,0.0917352940980277,0.0917352940980277,0,0,0,0,0,0,0,0,0,0,0,0,-1.40004790833334e-07,-0.129935762390264,-0.0223913055003795,-0.0136114802323387,-0.0133832392617692,-0.0149554618343369,0,0,0,0,0,0,0.0339270314946672,0.0354988248966185,0.0357732221978365,0.0358055597251631,0.0358066837693864,0.0358001431107428,0.0907660657084547,0.0907603834196705,0.0907603834196705,0.0907603834196705,0.0907603834196705,0.0907603834196705,0.634489768520636,0.639675104841167,0.640423941412552,0.640492527394963,0.640493808706501,0.640476432006356,0.619386148892282,0.619340776001748,0.619340776001748,0.619340776001748,0.619340776001748,0.619340776001748,0,0,0,0,0,0,0,0,0,0,0,0
50,0.604674873047629,0.60366157915542,0.603514043474303,0.603500349908575,0.603500082111592,0.603503508901823,0.633774221308404,0.633782166755287,0.633782166755287,0.633782166755287,0.633782166755287,0.633782166755287,0,0,0,0,0,0,0,0,0,0,0,0,1.02634148174068e-07,0.129066224350042,0.0223058220008205,0.013270302082146,0.0130467755614715,0.0146173506023656,0,0,0,0,0,0,0.0368345212070253,0.0374453751831531,0.0375596194107317,0.0375742620800045,0.0375747957619425,0.0375721019586166,0.0923630181490398,0.0923637334867585,0.0923637334867585,0.0923637334867585,0.0923637334867585,0.0923637334867585,0.0368346238411735,0.166511599533195,0.0598654414115522,0.0508445641621506,0.050621571323414,0.0521894525609822,0.0923630181490398,0.0923637334867585,0.0923637334867585,0.0923637334867585,0.0923637334867585,0.0923637334867585,0,0,0,0,0,0,0,0,0,0,0,0,-1.02634148174068e-07,-0.129066224350042,-0.0223058220008205,-0.013270302082146,-0.0130467755614715,-0.0146173506023656,0,0,0,0,0,0,0.0347539250414125,0.0363385576032004,0.0366200014098202,0.0366536300932708,0.0366547426607886,0.0366481086229479,0.0913879497212625,0.0913821441109948,0.0913821441109948,0.0913821441109948,0.0913821441109948,0.0913821441109948,0.626144767723599,0.631530865989677,0.632315082377793,0.632387869642368,0.632389293099941,0.632371078217701,0.616869004000891,0.616822003732617,0.616822003732617,0.616822003732617,0.616822003732617,0.616822003732617,0,0,0,0,0,0,0,0,0,0,0,0
51,0.606225185088623,0.605173821471645,0.60501946205396,0.605004948312917,0.60500465200885,0.605008238709503,0.634171088329808,0.634179314565997,0.634179314565997,0.634179314565997,0.634179314565997,0.634179314565997,0,0,0,0,0,0,0,0,0,0,0,0,7.55394715177306e-08,0.128207971757897,0.0222418766947154,0.0129637553488916,0.0127172991098307,0.0142854942502267,0,0,0,0,0,0,0.037716400917415,0.0383036277752983,0.0384164790970821,0.0384311722484915,0.0384317646922737,0.0384291418948317,0.09294904259772,0.0929498833599673,0.0929498833599673,0.0929498833599673,0.0929498833599673,0.0929498833599673,0.0377164764568865,0.166511599533195,0.0606583557917976,0.0513949275973831,0.0511490638021044,0.0527146361450584,0.09294904259772,0.0929498833599673,0.0929498833599673,0.0929498833599673,0.0929498833599673,0.0929498833599673,0,0,0,0,0,0,0,0,0,0,0,0,-7.55394715177306e-08,-0.128207971757897,-0.0222418766947154,-0.0129637553488916,-0.0127172991098307,-0.0142854942502267,0,0,0,0,0,0,0.0355701919985224,0.0371671208229535,0.0374555422865688,0.0374903768884294,0.0374916350622293,0.0374849085594971,0.0919679852011885,0.0919620647157837,0.0919620647157837,0.0919620647157837,0.0919620647157837,0.0919620647157837,0.617904184157394,0.62349263958771,0.624313127107016,0.624390273960527,0.624391848945663,0.624372784069901,0.614521388221561,0.614472726980288,0.614472726980288,0.614472726980288,0.614472726980288,0.614472726980288,0,0,0,0,0,0,0,0,0,0,0,0
52,0.607756108482609,0.606666383464377,0.606505035634144,0.606489671923248,0.606489343644007,0.606493094510371,0.63454122482907,0.634549737144638,0.634549737144638,0.634549737144638,0.634549737144638,0.634549737144638,0,0,0,0,0,0,0,0,0,0,0,0,5.56948850292865e-08,0.127360799767722,0.0221993260660796,0.012663058577435,0.0123947087392654,0.0139891686394132,0,0,0,0,0,0,0.0385875952762495,0.0391507997654734,0.0392619986203979,0.0392767507964622,0.039277397808884,0.0392747659720809,0.0934956158741808,0.0934965895022358,0.0934965895022358,0.0934965895022358,0.0934965895022358,0.0934965895022358,0.0385876509711345,0.166511599533195,0.0614613246864775,0.0519398093738972,0.0516721065481494,0.0532639346114941,0.0934956158741808,0.0934965895022358,0.0934965895022358,0.0934965895022358,0.0934965895022358,0.0934965895022358,0,0,0,0,0,0,0,0,0,0,0,0,-5.56948850292865e-08,-0.127360799767722,-0.0221993260660796,-0.012663058577435,-0.0123947087392654,-0.0139891686394132,0,0,0,0,0,0,0.0363757335819954,0.0379847665311252,0.0382799919744196,0.0383161052443379,0.0383175078427566,0.0383105315107197,0.092508988257866,0.0925029607752345,0.0925029607752345,0.0925029607752345,0.0925029607752345,0.0925029607752345,0.609766659692635,0.615559022674712,0.616416656649749,0.61649832146314,0.616500066410252,0.616480128922245,0.612331893405142,0.612281539898125,0.612281539898125,0.612281539898125,0.612281539898125,0.612281539898125,0,0,0,0,0,0,0,0,0,0,0,0
53,0.609267894223394,0.608139525779491,0.607971027668681,0.607954782456443,0.607954420809297,0.607958339742941,0.634886429587884,0.634895232909858,0.634895232909858,0.634895232909858,0.634895232909858,0.634895232909858,0,0,0,0,0,0,0,0,0,0,0,0,4.1244342201753e-08,0.126524617779385,0.0221780746043536,0.0123681338718492,0.0121049638933782,0.0136978889613744,0,0,0,0,0,0,0.0394483918667527,0.0399869817538097,0.0400963296234253,0.0401111471296024,0.0401117635825366,0.0401092107951886,0.094005392846709,0.0940065061970185,0.0940065061970185,0.0940065061970185,0.0940065061970185,0.0940065061970185,0.0394484331110949,0.166511599533195,0.0622744042277788,0.0524792810014516,0.0522167274759148,0.053807099756563,0.094005392846709,0.0940065061970185,0.0940065061970185,0.0940065061970185,0.0940065061970185,0.0940065061970185,0,0,0,0,0,0,0,0,0,0,0,0,-4.1244342201753e-08,-0.126524617779385,-0.0221780746043536,-0.0123681338718492,-0.0121049638933782,-0.0136978889613744,0,0,0,0,0,0,0.0371709806312357,0.0387915361967464,0.0390934956929404,0.0391309601118418,0.0391323482900166,0.0391252819614192,0.0930135854967145,0.0930074583645823,0.0930074583645823,0.0930074583645823,0.0930074583645823,0.0930074583645823,0.601730860187939,0.607728629804364,0.608624270634186,0.608710621011054,0.608712543323111,0.608691712484331,0.610289879090059,0.610237804172107,0.610237804172107,0.610237804172107,0.610237804172107,0.610237804172107,0,0,0,0,0,0,0,0,0,0,0,0
54,0.610760790026867,0.609593505362641,0.60941769709834,0.609400540241123,0.609400143515064,0.609404232657359,0.635208380342688,0.635217479259481,0.635217479259481,0.635217479259481,0.635217479259481,0.635217479259481,0,0,0,0,0,0,0,0,0,0,0,0,3.06071224016465e-08,0.125699225674677,0.0221568390354419,0.0121049638933782,0.0118208428319287,0.0134115964753598,0,0,0,0,0,0,0.0402987802398258,0.0408123738585177,0.0409196631574379,0.0409344287238505,0.0409350949425727,0.0409326237492674,0.0944808497243884,0.0944821091133118,0.0944821091133118,0.0944821091133118,0.0944821091133118,0.0944821091133118,0.0402988108469482,0.166511599533195,0.0630765021928798,0.0530393926172286,0.0527559377745014,0.0543442202246272,0.0944808497243884,0.0944821091133118,0.0944821091133118,0.0944821091133118,0.0944821091133118,0.0944821091133118,0,0,0,0,0,0,0,0,0,0,0,0,-3.06071224016465e-08,-0.125699225674677,-0.0221568390354419,-0.0121049638933782,-0.0118208428319287,-0.0134115964753598,0,0,0,0,0,0,0.0379558225750833,0.0395876798682867,0.0398962786759075,0.0399349262861126,0.0399364583916198,0.0399293029654909,0.0934842267712302,0.0934780068428175,0.0934780068428175,0.0934780068428175,0.0934780068428175,0.0934780068428175,0.593795468925499,0.600000095198636,0.600934592677393,0.601025788844288,0.601027897616046,0.601006162044167,0.608385420842378,0.608331597371326,0.608331597371326,0.608331597371326,0.608331597371326,0.608331597371326,0,0,0,0,0,0,0,0,0,0,0,0
55,0.61223503917432,0.611028575961205,0.610845299633103,0.610827201867896,0.610826766635143,0.610831029141711,0.635508641930149,0.635518040714349,0.635518040714349,0.635518040714349,0.635518040714349,0.635518040714349,0,0,0,0,0,0,0,0,0,0,0,0,2.28221190662339e-08,0.124884535931121,0.0221568390354419,0.0118464416682926,0.011542268157964,0.0131441845303965,0,0,0,0,0,0,0.0411390425892067,0.0416270636020745,0.0417321032692638,0.0417468254214104,0.0417475373803782,0.0417451106285128,0.0949242960799627,0.0949257073251392,0.0949257073251392,0.0949257073251392,0.0949257073251392,0.0949257073251392,0.0411390654113257,0.166511599533195,0.0638889423047058,0.053593267089703,0.0532898055383422,0.0548892951589093,0.0949242960799627,0.0949257073251392,0.0949257073251392,0.0949257073251392,0.0949257073251392,0.0949257073251392,0,0,0,0,0,0,0,0,0,0,0,0,-2.28221190662339e-08,-0.124884535931121,-0.0221568390354419,-0.0118464416682926,-0.011542268157964,-0.0131441845303965,0,0,0,0,0,0,0.0387306941457355,0.0403732331934975,0.0406883999840468,0.0407283044729823,0.0407299793130851,0.0407226559175602,0.0939231970771375,0.0939168907444347,0.0939168907444347,0.0939168907444347,0.0939168907444347,0.0939168907444347,0.585959192759313,0.592372070079712,0.593346263569472,0.593442461072043,0.593444774523639,0.593422117445166,0.606609262072231,0.606553664774128,0.606553664774128,0.606553664774128,0.606553664774128,0.606553664774128,0,0,0,0,0,0,0,0,0,0,0,0
56,0.613690885459287,0.612445013079406,0.612254088524387,0.61223501882886,0.612234541690298,0.612238981559317,0.635788673884516,0.635798376514144,0.635798376514144,0.635798376514144,0.635798376514144,0.635798376514144,0,0,0,0,0,0,0,0,0,0,0,0,1.70148529861756e-08,0.124081315032879,0.0221780746043536,0.0115925090395852,0.011269162696056,0.0128811702567521,0,0,0,0,0,0,0.0419690202035029,0.0424302845003159,0.0425337956705404,0.0425484807345031,0.0425492344706327,0.0425468567948913,0.0953378860636179,0.0953394545222133,0.0953394545222133,0.0953394545222133,0.0953394545222133,0.0953394545222133,0.0419690372183559,0.166511599533195,0.0647118702748939,0.0541409897740883,0.0538183971666888,0.0554280270516434,0.0953378860636179,0.0953394545222133,0.0953394545222133,0.0953394545222133,0.0953394545222133,0.0953394545222133,0,0,0,0,0,0,0,0,0,0,0,0,-1.70148529861756e-08,-0.124081315032879,-0.0221780746043536,-0.0115925090395852,-0.011269162696056,-0.0128811702567521,0,0,0,0,0,0,0.0394951895810995,0.0411464904945872,0.0414699992110807,0.0415112339922193,0.0415130503643833,0.041505560559745,0.0943326276461477,0.0943262408709534,0.0943262408709534,0.0943262408709534,0.0943262408709534,0.0943262408709534,0.578220735820586,0.584843090022683,0.585857937168853,0.585959300904291,0.585961837103514,0.585938237266383,0.604952769092634,0.604895374436017,0.604895374436017,0.604895374436017,0.604895374436017,0.604895374436017,0,0,0,0,0,0,0,0,0,0,0,0
57,0.615128571521825,0.613843082427999,0.613644313707813,0.613624239306895,0.61362371895948,0.613628338084469,0.63604983752373,0.636059847702062,0.636059847702062,0.636059847702062,0.636059847702062,0.636059847702062,0,0,0,0,0,0,0,0,0,0,0,0,1.27172494477117e-08,0.123288370503943,0.0222205934273061,0.0113431080000265,0.0110255662747808,0.0126225034239002,0,0,0,0,0,0,0.0427889952127303,0.0432232290292525,0.0433248841369406,0.0433395362846484,0.043340251361703,0.043338003852409,0.0957236288621361,0.0957253594661969,0.0957253594661969,0.0957253594661969,0.0957253594661969,0.0957253594661969,0.0427890079299797,0.166511599533195,0.0655454775642468,0.0546826442846749,0.0543658176364838,0.0559605072763092,0.0957236288621361,0.0957253594661969,0.0957253594661969,0.0957253594661969,0.0957253594661969,0.0957253594661969,0,0,0,0,0,0,0,0,0,0,0,0,-1.27172494477117e-08,-0.123288370503943,-0.0222205934273061,-0.0113431080000265,-0.0110255662747808,-0.0126225034239002,0,0,0,0,0,0,0.0402497396234643,0.0419096431156148,0.0422412141205788,0.0422838523317639,0.0422856498183368,0.0422781543820903,0.0947145062931876,0.0947080446360568,0.0947080446360568,0.0947080446360568,0.0947080446360568,0.0947080446360568,0.570578808371765,0.577411742659191,0.578468284958886,0.578574989140967,0.578577755014059,0.578553202353393,0.603407889202547,0.603348675281163,0.603348675281163,0.603348675281163,0.603348675281163,0.603348675281163,0,0,0,0,0,0,0,0,0,0,0,0
58,0.616548333348365,0.615223025370783,0.615016221846683,0.614995110294664,0.614994545112941,0.614999343625699,0.636293402558682,0.63630372373274,0.63630372373274,0.63630372373274,0.63630372373274,0.63630372373274,0,0,0,0,0,0,0,0,0,0,0,0,9.5303781776932e-09,0.122505621775134,0.0222844909747976,0.0111224737629025,0.0107863686766031,0.0123681338718492,0,0,0,0,0,0,0.0435990985291329,0.0440059777580613,0.0441055105342947,0.0441200562371972,0.0441208087043518,0.0441186915395323,0.0960833984541993,0.096085295743335,0.096085295743335,0.096085295743335,0.096085295743335,0.096085295743335,0.043599108059511,0.166511599533195,0.0663900015090923,0.0552425300000996,0.0549071773809549,0.0564868254113815,0.0960833984541993,0.096085295743335,0.096085295743335,0.096085295743335,0.096085295743335,0.096085295743335,0,0,0,0,0,0,0,0,0,0,0,0,-9.5303781776932e-09,-0.122505621775134,-0.0222844909747976,-0.0111224737629025,-0.0107863686766031,-0.0123681338718492,0,0,0,0,0,0,0.0409944937936639,0.0426627199235717,0.0430021806692748,0.0430461353269182,0.0430480739090518,0.0430405730666821,0.0950706870673318,0.095064155714578,0.095064155714578,0.095064155714578,0.095064155714578,0.095064155714578,0.563032156042204,0.570076745035537,0.571175995816717,0.57128821290852,0.57129121709548,0.571265710910705,0.601967111590636,0.601906058014061,0.601906058014061,0.601906058014061,0.601906058014061,0.601906058014061,0,0,0,0,0,0,0,0,0,0,0,0
